"","Alosaalosa","Alosafallax","Anguillaanguilla","Argyrosomusregius","Aristaeomorphafoliacea","Aristeusantennatus","Atherinaboyeri","Auxisrocheirochei","Belonebelone","Boopsboops","Caranxcrysos","Chelidonichthyslucerna","Corisjulis","Coryphaenahippurus","Crangoncrangon","Crystallogobiuslinearis","Dentexdentex","Dentexgibbosus","Dentexmaroccanus","Dicentrarchuslabrax","Diplodusannularis","Diploduscervinus","Diploduspuntazzo","Diplodussargussargus","Diplodusvulgaris","Eledonecirrhosa<0.5","Eledonecirrhosa","Engraulisencrasicolus<0.1","Engraulisencrasicolus","Epinephelusaeneus","Epinephelusmarginatus","Etrumeusteres","Eutriglagurnardus","Galeusmelastomus","Gobiusniger","Halobatrachusdidactylus<0.5","Halobatrachusdidactylus","Illexcoindetii<0.1","Illexcoindetii","Lepidorhombuswhiffiagonis","Lizaaurata","Lizaramada","Lizasaliens","Loligovulgaris","Lophiusbudegassa","Lophiuspiscatorius","Merlangiusmerlangus","Merlucciusmerluccius<0.80","Merlucciusmerluccius","Micromesistiuspoutassou","Mugilcephalus","Mullusbarbatusbarbatus","Mullussurmuletus","Mustelusmustelus","Nephropsnorvegicus","Octopusvulgaris<0.5","Octopusvulgaris","Pagellusacarne","Pagelluserythrinus","Pagruspagrus","Palaemonserratus","Palinuruselephas","Parapenaeuslongirostris","Penaeuskerathurus","Phycisphycis","Platichthysflesusflesus","Pleuronectesplatessa","Pomatomussaltatrix","Pomatoschistusmarmoratus","Pomatoschistusminutus","Rhinobatosrhinobatos","Sardasarda","Sardinapilchardus","Sardinellaaurita","Sauridaundosquamis","Sciaenaumbra","Scomberjaponicus","Scomberscombrus","Scophthalmusmaximus","Scorpaenanotata","Scyliorhinuscanicula","Sepiaofficinalis<0.3","Sepiaofficinalis","Serioladumerili","Serranusatricauda","Soleasolea","Sparusaurata","Sphyraenasphyraena","Sphyraenaviridensis","Spicaramaena","Spicarasmaris","Spondyliosomacantharus","Sprattussprattus","Squillamantis","Stephanolepisdiaspros","Thunnusalalunga","Thunnusthynnus","Trachurusmediterraneus","Trachuruspicturatus","Trachurustrachurus","Trachyrincusscabrus","Triglalyra","Trisopterusluscus","Trisopterusminutus","Upeneusmoluccensis","Xiphiasgladius","Zosterisessorophiocephalus","Zosteuphausiids"
"Caranxcrysos",0.67938868236266,0.499470219938995,0.446054938632379,0.431452991452991,0.0733459357277883,0.336638338054769,0.433291925465839,0.509235090037998,0.382761139517896,0.449841605068638,0.8,0.432696715049656,0.425436757512229,0.501842105263158,0.454612546125461,0.392138177486599,0.435179153094463,0.432554391619662,0.506935687263556,0.454285714285714,0.450952380952381,0.417610062893082,0.390190735694823,0.452904820766378,0.404485219164118,0.448725212464589,0.448725212464589,0.436363636363636,0.436363636363636,0.669662921348315,0.432720355104629,0.766060606060606,0.426926196269262,0.0633405639913232,0.412520593080725,0,0,0.308450704225352,0.308450704225352,0.449817613340281,0.499470219938995,0.430697129466901,0.428241335044929,0.432744783306581,0.236580670003851,0.225477707006369,0.44014598540146,0.506105263157895,0.506105263157895,0.682162622392507,0.440901213171577,0.452173913043478,0.451239669421488,0.437180286961946,0.503811252268603,0.44064901793339,0.44064901793339,0.47611693325979,0.433254156769596,0.446511627906977,0.334751773049645,0,0.0562925170068027,0.479078694817658,0.43860502838605,0.44551724137931,0.451546391752577,0.434193548387097,0.379428571428571,0.380274858528698,0.435064935064935,0.442661034846885,0.526983039232482,0.435598705501618,0.451977401129944,0.381524249422633,0.515080690038954,0.436301369863014,0.432018038331454,0.411241217798595,0.481312670920693,0.405460750853242,0.202730375426621,0.249895582329317,0.528440366972477,0.453749370910921,0.452757793764988,0.500774193548387,0.789873417721519,0.439815425181279,0.500032144005143,0.441643835616438,0.464902186421174,0.470634146341463,0.462468513853904,0.527231121281465,0.26450389719823,0.432140015910899,0.497613882863341,0.500670482420278,0,0.440833778727953,0.314691943127962,0.3245960502693,0.471377245508982,0.526635514018692,0.492307692307692,0.499470219938995
"Chelidonichthyslucerna",0.170838496489054,0.168116872692246,0.381648158971362,0.781538461538462,0.302079395085066,0.0902738432483475,0.647950310559006,0.151990748389228,0.0850255661066472,0.552903907074974,0.145641553098483,0.8,0.704961565338924,0.161447368421053,0.774415744157442,0.511256700416915,0.783061889250814,0.7825946817083,0.490794451450189,0.775238095238095,0.388988095238095,0.771698113207547,0.773841961852861,0.774289245982695,0.777981651376147,0.557507082152975,0.557507082152975,0.782964782964783,0.782964782964783,0.766292134831461,0.662523779327838,0.466666666666667,0.8,0.230224150397686,0.478583196046128,0,0,0.363380281690141,0.363380281690141,0.545700885878062,0.105073045432654,0.382542472173404,0.418485237483954,0.78330658105939,0.201617250673854,0.27791932059448,0.781021897810219,0.570105263157895,0.570105263157895,0.132822477650064,0.477469670710572,0.535652173913044,0.540909090909091,0.651278852152215,0.412341197822142,0.782237403928266,0.782237403928266,0.570987313844457,0.786064924782265,0.8,0.797163120567376,0,0.593650793650794,0.760076775431862,0.645579886455799,0.764137931034483,0.77319587628866,0.783225806451613,0.478571428571429,0.440986257073565,0.783116883116883,0.778035902851109,0.126777454171664,0.783171521035599,0.616949152542373,0.763972286374134,0.0737525505472083,0.782191780821918,0.776550169109357,0.775644028103045,0.476207839562443,0.793174061433447,0.396587030716724,0.083855421686747,0.590091743119266,0.527025666834424,0.775059952038369,0.165806451612903,0.739240506329114,0.690309822017139,0.167405978784957,0.714520547945205,0.280092059838895,0.510829268292683,0.716372795969773,0.020137299771167,0.00994312197177165,0.782816229116945,0.265943600867679,0.159738348323794,0,0.509673971138429,0.796208530805687,0.795691202872531,0.556646706586826,0.0376947040498442,0.0945945945945946,0.168116872692246
"Corisjulis",0.179429987608426,0.183785519344999,0.663004091174752,0.792478632478633,0.0413988657844991,0.0169027384324835,0.689192546583851,0.166925491491822,0.722279035792549,0.604435058078141,0.156544098740036,0.770664629488159,0.8,0.0433552631578947,0.8,0.563192376414532,0.78371335504886,0.7825946817083,0.549306431273644,0.8,0.677142857142857,0.8,0.8,0.8,0.8,0.607818696883853,0.607818696883853,0.783619983619984,0.783619983619984,0.759550561797753,0.716804058338618,0.8,0.781184103811841,0.0357194504699928,0.8,0,0,0.0521830985915493,0.0521830985915493,0.596560708702449,0.183785519344999,0.657059168131224,0.70808729139923,0.782022471910112,0.220408163265306,0.303821656050955,0.8,0.581894736842105,0.581894736842105,0.145083014048531,0.8,0.585575447570333,0.591322314049587,0.70268247036806,0.055989110707804,0.793851409052092,0.793851409052092,0.616436845008274,0.786698337292162,0.8,0.8,0,0.0807256235827664,0.8,0.666991078669911,0.8,0.8,0.781935483870968,0.796571428571429,0.77413096200485,0.783766233766234,0.4,0.143224259037177,0.781877022653722,0.664406779661017,0.792609699769053,0.0879985160452606,0.795205479452055,0.8,0.8,0.541841385597083,0.767235494880546,0.383617747440273,0.0916947791164659,0.619449541284404,0.576144942123805,0.8,0.181548387096774,0.774683544303798,0.736717205009888,0.183092253294761,0.747397260273973,0.304257767548907,0.558439024390244,0.781863979848866,0.0267942583732057,0.0123025068464293,0.781543357199682,0.307592190889371,0.172297628781684,0,0.550721539283806,0.8,0.792818671454219,0.610299401197605,0.0265576323987539,0.8,0.183785519344999
"Coryphaenahippurus",0.769929781082197,0.780863702038851,0.746697837521917,0.72957264957265,0.0945652173913044,0.489140698772427,0.74583850931677,0.785329588633735,0.743900657414171,0.74973600844773,0.784571869375161,0.749885408708938,0.736827393431167,0.8,0.70750307503075,0.753782013103037,0.732899022801303,0.733601933924255,0.76015132408575,0.71047619047619,0.745714285714286,0.735220125786164,0.725885558583106,0.707045735475896,0.717635066258919,0.762379603399433,0.762379603399433,0.733169533169533,0.733169533169533,0.728089887640449,0.742675967025999,0.727272727272727,0.752635847526359,0.097469269703543,0.68006589785832,0,0,0.585633802816901,0.585633802816901,0.749973944762897,0.780863702038851,0.747510251903925,0.74403080872914,0.734510433386838,0.378744705429342,0.374734607218684,0.726277372262774,0.716631578947369,0.716631578947369,0.783312047679864,0.679376083188908,0.74925831202046,0.750413223140496,0.745102932002495,0.756442831215971,0.729632792485056,0.729632792485056,0.748814120242692,0.739192399049881,0.736352509179927,0.730023640661939,0,0.0933673469387755,0.663339731285989,0.735766423357664,0.67448275862069,0.705154639175258,0.734193548387097,0.693714285714286,0.731447049312854,0.733116883116883,0.718901795142555,0.788076066472503,0.733980582524272,0.763841807909605,0.710392609699769,0.792135039881284,0.73013698630137,0.709808342728298,0.708196721311475,0.194530537830447,0.75358361774744,0.37679180887372,0.390682730923695,0.697247706422018,0.750075490689482,0.709832134292566,0.781677419354839,0.764556962025317,0.740936058009229,0.781742205078753,0.740821917808219,0.765707710011508,0.749658536585366,0.739546599496222,0.0990846681922197,0.0991362966083842,0.73508353221957,0.780911062906725,0.786917416189698,0,0.767504008551577,0.678672985781991,0.725314183123878,0.773173652694611,0.00990070093457944,0.653638253638254,0.0976079627548563
"Crangoncrangon",0.0287484510532838,0.026103708460427,0.0950321449444769,0.138974358974359,0.0122873345935728,0.00285646836638338,0.100745341614907,0.0218073682471502,0.104894083272462,0.0858500527983105,0.0237593211622525,0.120244461420932,0.113626834381551,0.0236513157894737,0.2,0.0702799285288862,0.132410423452769,0.13102336825141,0.0789407313997478,0.193571428571429,0.0967857142857143,0.127830188679245,0.147320617620345,0.199752781211372,0.164118246687054,0.0824929178470255,0.0824929178470255,0.132514332514333,0.132514332514333,0.146348314606742,0.103107165504122,0.2,0.126520681265207,0.00437454808387563,0.199341021416804,0,0,0.00447183098591549,0.00447183098591549,0.0211829077644607,0.026103708460427,0.0951376684241359,0.10410783055199,0.129855537720706,0.00313053523296111,0.00431528662420382,0.148357664233577,0.0981052631578948,0.0981052631578948,0.0105576841209025,0.197573656845754,0.0831713554987212,0.0839876033057851,0.101434809731753,0.0638838475499093,0.138855678906917,0.138855678906917,0.0879205736348593,0.127315914489311,0.190697674418605,0.148463356973995,0,0.0230442176870748,0.2,0.0978102189781022,0.198965517241379,0.2,0.130483870967742,0.181142857142857,0.130315278900566,0.131980519480519,0.042713833157339,0.0157615213294501,0.130906148867314,0.100564971751412,0.167205542725173,0.00434056761268781,0.138527397260274,0.18173618940248,0.180327868852459,0.0238833181403829,0.112969283276451,0.112969283276451,0.0259919678714859,0.0968807339449541,0.0818319073980876,0.194964028776978,0.0256129032258064,0.181012658227848,0.107185234014502,0.0259080681452909,0.111369863013699,0.0445914844649022,0.0793170731707317,0.134760705289673,0.00482629498647805,0.00484516536760059,0.128719172633254,0.0126898047722343,0.0228618152085037,0,0.0716194548369856,0.196682464454976,0.129263913824057,0.0876646706586826,0.00455607476635514,0.2,0.104414833841708
"Crystallogobiuslinearis",0.239900867410161,0.215636538770268,0.671420222092344,0.629059829059829,0.459357277882798,0.315391879131256,0.0824223602484472,0.201288617214604,0.710591672753835,0.678775079197466,0.16929802005657,0.655767761650115,0.660796645702306,0.208157894736842,0.580565805658057,0.8,0.635830618892508,0.637550362610798,0.632534678436318,0.584761904761905,0.671904761904762,0.643396226415094,0.632152588555858,0.579480840543881,0.61651376146789,0.7057223796034,0.7057223796034,0.634889434889435,0.634889434889435,0.504494382022472,0.666074825618263,0.606060606060606,0.651419302514193,0.0707881417208966,0.612850082372323,0,0,0.67943661971831,0.67943661971831,0.677436164669099,0.215636538770268,0.656121851200937,0.656739409499358,0.636276083467095,0.258606083943011,0.340127388535032,0.625547445255474,0.643368421052632,0.643368421052632,0.210813111962537,0.57261698440208,0.673964194373402,0.674380165289256,0.658764815970056,0.536116152450091,0.630572160546541,0.630572160546541,0.680860452289024,0.644813935075218,0.602203182374541,0.759338061465721,0,0.0421485260770975,0.557389635316699,0.753284671532847,0.571034482758621,0.572164948453608,0.636774193548387,0.629714285714286,0.646725949878739,0.636363636363636,0.604857444561774,0.177762549254754,0.636245954692557,0.616949152542373,0.627251732101617,0.159079948061584,0.630821917808219,0.595264937993236,0.607962529274005,0.762807657247037,0.700341296928328,0.350170648464164,0.107630522088353,0.707522935779817,0.666733769501762,0.584172661870504,0.213806451612903,0.617721518987342,0.65708635464733,0.214979106396657,0.656438356164384,0.335788262370541,0.641560975609756,0.560201511335013,0.0872061576867069,0.0395196966505161,0.638345266507558,0.515835140997831,0.211676206050695,0,0.694815606627472,0.8,0.8,0.633293413173653,0.129283489096573,0.557172557172557,0.215636538770268
"Dentexdentex",0.15365551425031,0.157713918767057,0.35885447106955,0.784957264957265,0.0344990548204159,0.00623229461756374,0.0761490683229814,0.140360151990748,0.0795471146822498,0.518690601900739,0.137413216765235,0.734606569900688,0.672536687631027,0.148026315789474,0.8,0.465038713519952,0.8,0.791619661563255,0.287831021437579,0.8,0.584761904761905,0.750314465408805,0.773115349682107,0.8,0.792660550458716,0.322946175637394,0.322946175637394,0.8,0.8,0.776404494382023,0.622954977805961,0.8,0.772749391727494,0.0210412147505423,0.5,0,0,0.037887323943662,0.037887323943662,0.319958311620636,0.157713918767057,0.359402460456942,0.393453145057766,0.784590690208668,0.18914131690412,0.26072186836518,0.798540145985402,0.531368421052632,0.531368421052632,0.111366538952746,0.5,0.502506393861893,0.507438016528926,0.612850904553961,0.385117967332123,0.8,0.8,0.53392167677882,0.761361836896279,0.8,0.8,0,0.0696145124716553,0.8,0.598215733982157,0.8,0.8,0.789677419354839,0.794285714285714,0.693936944219887,0.793506493506494,0.8,0.115401747473017,0.792233009708738,0.584180790960452,0.781524249422633,0.0578742348358375,0.8,0.796392333709132,0.799063231850117,0.398176845943482,0.735153583617747,0.367576791808874,0.0786506024096386,0.534311926605505,0.494413688978359,0.8,0.155354838709677,0.759493670886076,0.647593935398813,0.156991321118611,0.672876712328767,0.26283084004603,0.479219512195122,0.703274559193955,0.0193051799459122,0.00969033073520118,0.778997613365155,0.219956616052061,0.14573998364677,0,0.28995189738108,0.8,0.765529622980251,0.525029940119761,0.02601246105919,0.5,0.157713918767057
"Dentexgibbosus",0.154646840148699,0.159383528656285,0.0725306838106371,0.787008547008547,0.0349716446124764,0.0547686496694995,0.0769565217391304,0.0887989426730547,0.0804967129291454,0.327613516367476,0.138030341990229,0.741940412528648,0.678686233403215,0.149736842105263,0.8,0.471232876712329,0.8,0.8,0.464564943253468,0.5,0.0738690476190476,0.756603773584906,0.775295186194369,0.5,0.794291539245668,0.522606232294618,0.522606232294618,0.8,0.8,0.777528089887641,0.629549778059607,0.1,0.779237631792376,0.0219812002892263,0.1,0,0,0.310422535211268,0.310422535211268,0.51735278791037,0.0199229410820356,0.0726420620972466,0.0795250320924262,0.790369181380417,0.191143627262226,0.26348195329087,0.8,0.535578947368421,0.535578947368421,0.114431673052363,0.1,0.507826086956522,0.512809917355372,0.619338739862757,0.389110707803993,0.8,0.8,0.539216767788196,0.765162311955661,0.8,0.8,0,0.0703514739229025,0.8,0.60470397404704,0.1,0.8,0.497177419354839,0.0994285714285714,0.0874696847210994,0.797402597402597,0.8,0.117183484666781,0.797411003236246,0.588700564971751,0.489030023094688,0.0598033759970321,0.8,0.796392333709132,0.8,0.407657247037375,0.744027303754266,0.372013651877133,0.0794859437751004,0.541651376146789,0.499647710115752,0.5,0.0981451612903226,0.474683544303797,0.409030982201714,0.15866280938605,0.68,0.165995397008055,0.484292682926829,0.706297229219144,0.0193051799459122,0.00969033073520118,0.787271280827367,0.225596529284165,0.14744071954211,0,0.469481560662747,0.8,0.768402154398564,0.528862275449102,0.0264797507788162,0.1,0.159383528656285
"Dentexmaroccanus",0.150020652622883,0.203692406485792,0.0798947983635301,0.604444444444444,0.0523156899810964,0.190037771482531,0.0765217391304348,0.119114488683298,0.0734842951059167,0.0800950369588173,0.206736950372847,0.594652406417112,0.608805031446541,0.198289473684211,0.384993849938499,0.597498511018463,0.371742671009772,0.593714746172442,0.8,0.0769047619047619,0.0791071428571429,0.371069182389937,0.366939146230699,0.38504326328801,0.36289500509684,0.639546742209632,0.639546742209632,0.593611793611794,0.593611793611794,0.770786516853933,0.391249207355739,0.096969696969697,0.587834549878345,0.0671005061460593,0.0757825370675453,0,0,0.379577464788732,0.379577464788732,0.639916623241272,0.025461550810724,0.0768014059753954,0.0765725288831836,0.593900481540931,0.244281863688872,0.319745222929936,0.581751824817518,0.373894736842105,0.373894736842105,0.132822477650064,0.0748700173310225,0.635907928388747,0.638842975206612,0.387710542732377,0.47005444646098,0.589581554227156,0.589581554227156,0.610259238830667,0.597941409342835,0.610036719706242,0.323286052009456,0,0.0795351473922903,0.640307101727447,0.532684509326845,0.0779310344827586,0.621649484536082,0.372177419354839,0.0761428571428572,0.074858528698464,0.591558441558442,0.372228088701162,0.18488949802981,0.594822006472492,0.795480225988701,0.0748267898383372,0.146614728250788,0.586301369863014,0.620518602029312,0.36943793911007,0.667274384685506,0.357081911262799,0.178540955631399,0.0636947791164659,0.197247706422018,0.393809763462506,0.0768585131894484,0.127258064516129,0.0987341772151899,0.384640738299275,0.203921568627451,0.383561643835616,0.19289413118527,0.601365853658537,0.747607052896725,0.0838776783856875,0.0380872129766168,0.370326173428799,0.459002169197397,0.195061324611611,0,0.618278995189738,0.464454976303318,0.330341113105925,0.795209580838323,0.12601246105919,0.0827442827442827,0.203692406485792
"Dicentrarchuslabrax",0.117306897976043,0.107882485150104,0.392752776154296,0.574358974358974,0.0251890359168242,0.00571293673276676,0.41639751552795,0.0906657855608789,0.433016800584368,0.35480464625132,0.0981229107739779,0.497478991596639,0.469601677148847,0.0981578947368421,0.8,0.292555092316855,0.547231270358306,0.338436744560838,0.0407313997477932,0.8,0.4,0.528301886792453,0.608174386920981,0.8,0.669520897043833,0.0427762039660057,0.0427762039660057,0.547747747747748,0.547747747747748,0.597752808988764,0.426125554850983,0.8,0.52360097323601,0.00874909616775127,0.8,0,0,0.0105633802816901,0.0105633802816901,0.0437727983324648,0.107882485150104,0.393204452255419,0.430295250320924,0.536757624398074,0.129380053908356,0.178343949044586,0.383211678832117,0.250526315789474,0.250526315789474,0.028735632183908,0.795840554592721,0.214833759590793,0.347107438016529,0.419213973799127,0.0329854809437387,0.573868488471392,0.573868488471392,0.363596249310535,0.526365795724466,0.787270501835985,0.616548463356974,0,0.0476190476190476,0.8,0.406163828061638,0.797241379310345,0.8,0.539354838709677,0.733714285714286,0.538722716248989,0.545454545454545,0.70623020063358,0.0656501627548398,0.541100323624595,0.411299435028249,0.679907621247113,0.0173622704507513,0.572602739726027,0.735062006764374,0.730679156908665,0.115223336371923,0.470307167235495,0.235153583617747,0.053718875502008,0.397798165137615,0.338198288877705,0.8,0.105548387096774,0.729113924050633,0.442979564930784,0.107103825136612,0.46027397260274,0.183429228998849,0.327804878048781,0.552141057934509,0.0193051799459122,0.00969033073520118,0.53206046141607,0.0572668112798265,0.0949795584627964,0,0.0372528059861037,0.796208530805687,0.532854578096948,0.361197604790419,0.0182242990654206,0.8,0.107882485150104
"Diplodusannularis",0.201239157372986,0.215764970300209,0.778492109877265,0.8,0.0511814744801512,0.0275731822474032,0.765217391304348,0.19970262679663,0.781884587289993,0.70960929250264,0.194805862689637,0.499236058059587,0.79496855345912,0.206052631578947,0.8,0.672304943418702,0.8,0.1,0.0837957124842371,0.8,0.8,0.8,0.8,0.8,0.8,0.089915014164306,0.089915014164306,0.8,0.8,0.499297752808989,0.793912492073557,0.8,0.5,0.0537237888647867,0.8,0,0,0.0697183098591549,0.0697183098591549,0.0875455966649297,0.215764970300209,0.744698301113064,0.777920410783055,0.5,0.258760107816712,0.356687898089172,0.5,0.383157894736842,0.383157894736842,0.104299702000851,0.8,0.429667519181586,0.694214876033058,0.789519650655022,0.0656079854809438,0.8,0.8,0.447600661886376,0.5,0.8,0.8,0,0.095124716553288,0.8,0.45823195458232,0.8,0.8,0.8,0.796571428571429,0.799353274050121,0.8,0.8,0.177351379133116,0.8,0.478107344632768,0.79445727482679,0.124948989055834,0.8,0.8,0.8,0.453965360072926,0.8,0.4,0.107694779116466,0.638532110091743,0.67639657775541,0.8,0.213677419354839,0.789873417721519,0.788398154251813,0.215107682417229,0.8,0.340161104718067,0.655609756097561,0.796977329974811,0.0434366548783025,0.018453760269644,0.8,0.415618221258135,0.204873262469338,0,0.0821485836451096,0.8,0.5,0.74059880239521,0.0914330218068536,0.8,0.215764970300209
"Diploduscervinus",0.155968608013218,0.163364906084444,0.594739918176505,0.789059829059829,0.0350661625708885,0.00967894239848914,0.393788819875776,0.146043284321824,0.413075237399562,0.53727560718057,0.136590383131911,0.749885408708938,0.711111111111111,0.0769078947368421,0.8,0.487432995830852,0.777198697068404,0.775503626107978,0.297604035308953,0.8,0.605714285714286,0.8,0.799273387829246,0.8,0.799184505606524,0.334844192634561,0.334844192634561,0.777723177723178,0.777723177723178,0.751685393258427,0.645275840202917,0.8,0.770154095701541,0.024295010845987,0.5,0,0,0.0409859154929577,0.0409859154929577,0.331422615945805,0.163364906084444,0.372290568248389,0.406931964056483,0.773675762439807,0.0489795918367347,0.067515923566879,0.798540145985402,0.538105263157895,0.538105263157895,0.118518518518519,0.5,0.520511508951407,0.262809917355372,0.634809731752963,0.393829401088929,0.790435525192144,0.790435525192144,0.54892443463872,0.773396674584323,0.8,0.8,0,0.072108843537415,0.8,0.606001622060016,0.8,0.8,0.774193548387097,0.795428571428571,0.726273241713824,0.388636363636364,0.8,0.121432242590372,0.77411003236246,0.621468926553672,0.787066974595843,0.0644036356891115,0.792465753424658,0.8,0.8,0.430264357338195,0.373720136518771,0.373720136518771,0.0814779116465864,0.557798165137615,0.512128837443382,0.8,0.161032258064516,0.764556962025317,0.670797626895188,0.162648666023787,0.696986301369863,0.274108170310702,0.496390243902439,0.754659949622166,0.0193051799459122,0.00969033073520118,0.771360381861575,0.238611713665944,0.151496320523303,0,0.301710315339391,0.8,0.766965888689408,0.556646706586826,0.028816199376947,0.5,0.163364906084444
"Diploduspuntazzo",0.134159438248658,0.141403114464601,0.514786674459381,0.720683760683761,0.0287807183364839,0.00764872521246459,0.340372670807453,0.123575086733851,0.359386413440468,0.465047518479409,0.110465415273849,0.650878533231474,0.615513626834382,0.131447368421053,0.798031980319803,0.414532459797499,0.693159609120521,0.687832393231265,0.254728877679697,0.797142857142857,0.524285714285714,0.691823899371069,0.8,0.799011124845488,0.797553516819572,0.287252124645892,0.287252124645892,0.693202293202293,0.693202293202293,0.647191011235955,0.55852885225111,0.8,0.678021086780211,0.0179320318148952,0.5,0,0,0.0290140845070423,0.0290140845070423,0.286868160500261,0.141403114464601,0.322202694786175,0.351732991014121,0.684430176565008,0.169580284944166,0.23375796178344,0.729197080291971,0.470736842105263,0.470736842105263,0.0909323116219668,0.5,0.450537084398977,0.45495867768595,0.54946974422957,0.335753176043557,0.707771135781384,0.707771135781384,0.47699944842802,0.682185273159145,0.796083231334149,0.763120567375887,0,0.0624149659863946,0.8,0.515166261151663,0.8,0.8,0.687096774193548,0.793142857142857,0.695877122069523,0.68961038961039,0.774656810982049,0.0981326023642282,0.688025889967638,0.552542372881356,0.784295612009238,0.0439250602856613,0.70958904109589,0.8,0.799063231850117,0.307019143117593,0.638907849829352,0.319453924914676,0.0704899598393574,0.487339449541284,0.443281328636135,0.798081534772182,0.138967741935484,0.754430379746835,0.580619644034278,0.140662166505947,0.603287671232877,0.241657077100115,0.429658536585366,0.712342569269521,0.0193051799459122,0.00969033073520118,0.680350039777248,0.166160520607375,0.129125102207686,0,0.256012827365045,0.798104265402844,0.693716337522442,0.486706586826347,0.0225856697819315,0.5,0.141403114464601
"Diplodussargussargus",0.114332920280876,0.103901107721946,0.378258328462887,0.553162393162393,0.0243856332703214,0.00571293673276676,0.400993788819876,0.0867008095159425,0.417238860482104,0.341710665258712,0.0942144510156853,0.478533231474408,0.452271139063592,0.0940789473684211,0.795079950799508,0.27921381774866,0.527035830618892,0.325946817082998,0.039281210592686,0.770476190476191,0.385238095238095,0.508805031446541,0.587102633969119,0.8,0.654026503567788,0.205099150141643,0.205099150141643,0.527436527436527,0.527436527436527,0.582022471910112,0.410399492707673,0.8,0.503487429034874,0.00874909616775127,0.797364085667216,0,0,0.00866197183098591,0.00866197183098591,0.2107868681605,0.103901107721946,0.37867603983597,0.414377406931964,0.51685393258427,0.124605313823643,0.171762208067941,0.59051094890511,0.389052631578947,0.389052631578947,0.0418901660280971,0.791681109185442,0.331048593350384,0.334297520661157,0.403742981908921,0.158575317604356,0.55269000853971,0.55269000853971,0.349917264202979,0.506730007917656,0.758873929008568,0.590070921985816,0,0.0458616780045351,0.8,0.388645579886456,0.795862068965517,0.8,0.519354838709677,0.724571428571429,0.519320937752627,0.525324675324675,0.680042238648363,0.0624978584889498,0.521035598705502,0.40225988700565,0.667898383371825,0.0173622704507513,0.551369863013699,0.725140924464487,0.720374707259953,0.0948040109389243,0.449146757679181,0.22457337883959,0.0517269076305221,0.384587155963303,0.325717161550076,0.776019184652278,0.101935483870968,0.724050632911392,0.426631509558339,0.103117968498875,0.443287671232877,0.177675489067894,0.315707317073171,0.53904282115869,0.0193051799459122,0.00969033073520118,0.512330946698488,0.0507592190889371,0.0909239574816026,0,0.177979690005345,0.782938388625592,0.514183123877917,0.349700598802395,0.0182242990654206,0.8,0.103901107721946
"Diplodusvulgaris",0.126559273027675,0.125991330871729,0.458679135008767,0.660512820512821,0.0264177693761815,0.00613786591123702,0.485962732919255,0.108111680158599,0.510153396639883,0.414361140443506,0.102031370532271,0.583040488922842,0.548427672955975,0.115789473684211,0.792127921279213,0.360214413341275,0.633224755700326,0.627880741337631,0.224464060529634,0.781904761904762,0.467142857142857,0.616352201257862,0.710626702997275,0.793077873918418,0.8,0.253257790368272,0.253257790368272,0.634234234234234,0.634234234234234,0.615730337078652,0.497653772986684,0.8,0.61184103811841,0.0125090383224873,0.8,0,0,0.0209154929577465,0.0209154929577465,0.255601875977071,0.125991330871729,0.458816637375513,0.502182284980745,0.623434991974318,0.151097420100116,0.20828025477707,0.694160583941606,0.451368421052632,0.451368421052632,0.0786717752234994,0.8,0.401432225063939,0.405371900826446,0.489082969432314,0.18942831215971,0.66268146883006,0.66268146883006,0.425813568670712,0.613143309580364,0.778457772337821,0.713947990543735,0,0.0556122448979592,0.8,0.473641524736415,0.8,0.795876288659794,0.625161290322581,0.786285714285714,0.631851253031528,0.632467532467533,0.750158394931362,0.0818228542059277,0.627184466019417,0.475706214689266,0.766743648960739,0.0308662585791133,0.661643835616438,0.791882750845547,0.8,0.223883318140383,0.565870307167236,0.282935153583618,0.0627791164658635,0.462385321100917,0.394967287367891,0.786570743405276,0.123741935483871,0.744303797468354,0.516809492419249,0.125233044037287,0.536986301369863,0.217031070195627,0.382829268292683,0.634760705289673,0.0194716039109632,0.00977459448072467,0.617979315831345,0.117570498915401,0.113426001635323,0,0.22394441475147,0.784834123222749,0.644883303411131,0.411976047904192,0.0199376947040498,0.8,0.125991330871729
